,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
24103,8,management,divorced,tertiary,no,0,no,yes,unknown,29,oct,0,1,-1,0,unknown
24106,8,management,divorced,tertiary,no,0,yes,no,telephone,29,oct,2,1,-1,0,unknown
24107,4,management,single,tertiary,no,1,yes,no,unknown,30,oct,2,1,-1,0,unknown
24108,5,technician,divorced,secondary,no,0,yes,no,unknown,30,oct,1,1,-1,0,unknown
24109,5,retired,married,secondary,no,0,no,no,telephone,30,oct,1,1,-1,0,unknown
24111,3,housemaid,married,secondary,no,0,yes,no,unknown,30,oct,1,1,-1,0,unknown
24112,4,blue-collar,single,secondary,no,0,no,no,telephone,30,oct,1,1,-1,0,unknown
24114,4,admin.,single,secondary,no,0,no,no,telephone,31,oct,1,1,-1,0,unknown
24115,4,blue-collar,married,secondary,no,0,yes,no,telephone,31,oct,1,1,-1,0,unknown
24116,8,retired,divorced,tertiary,no,0,no,no,telephone,31,oct,5,1,-1,0,unknown
24120,9,management,married,tertiary,no,1,no,no,telephone,4,nov,3,1,-1,0,unknown
24124,8,technician,married,secondary,no,1,yes,no,telephone,4,nov,3,1,-1,0,unknown
24126,7,admin.,divorced,secondary,no,0,no,yes,telephone,5,nov,1,1,-1,0,unknown
24129,3,management,married,tertiary,no,0,no,no,unknown,5,nov,2,1,-1,0,unknown
24130,4,services,married,secondary,no,0,yes,no,telephone,5,nov,2,1,-1,0,unknown
24131,5,self-employed,married,secondary,no,0,no,no,unknown,5,nov,1,1,-1,0,unknown
24132,8,retired,divorced,secondary,no,0,no,no,unknown,5,nov,5,1,-1,0,unknown
24134,6,management,married,secondary,no,0,no,no,telephone,6,nov,1,1,-1,0,unknown
24137,3,management,single,tertiary,no,2,yes,no,cellular,6,nov,1,1,-1,0,unknown
24139,3,technician,single,tertiary,no,0,no,no,unknown,8,nov,1,1,-1,0,unknown
24141,2,management,single,tertiary,no,0,yes,no,telephone,8,nov,2,1,-1,0,unknown
24143,5,blue-collar,married,secondary,no,1,no,no,unknown,9,nov,2,1,-1,0,unknown
24152,5,admin.,married,secondary,no,0,no,no,telephone,10,nov,4,1,-1,0,unknown
24154,6,management,married,tertiary,no,0,no,no,telephone,10,nov,2,1,-1,0,unknown
24158,3,management,married,tertiary,no,0,no,no,telephone,11,nov,4,1,-1,0,unknown
24159,2,self-employed,single,tertiary,no,0,no,no,unknown,11,nov,1,1,-1,0,unknown
24160,3,admin.,married,tertiary,no,0,yes,no,unknown,12,nov,0,1,5,3,failure
24161,6,blue-collar,married,secondary,no,0,yes,no,telephone,12,nov,3,1,-1,0,unknown
24169,8,housemaid,married,tertiary,no,0,no,no,telephone,13,nov,4,1,-1,0,unknown
24172,3,blue-collar,single,tertiary,no,0,no,no,unknown,13,nov,0,1,-1,0,unknown
24173,3,entrepreneur,single,secondary,no,0,no,no,telephone,13,nov,1,1,-1,0,unknown
24174,6,admin.,married,secondary,no,0,yes,no,unknown,13,nov,1,1,-1,0,unknown
24176,2,student,single,secondary,no,0,no,no,telephone,14,nov,1,1,-1,0,unknown
24177,4,unemployed,single,secondary,no,0,yes,no,telephone,14,nov,1,1,-1,0,unknown
24178,3,blue-collar,married,secondary,no,0,yes,no,cellular,14,nov,1,1,-1,0,unknown
24179,8,blue-collar,married,unknown,no,0,no,no,telephone,14,nov,1,1,-1,0,unknown
24180,8,management,married,tertiary,no,0,yes,no,telephone,14,nov,1,1,-1,0,unknown
24182,3,technician,single,secondary,no,0,yes,no,unknown,14,nov,1,1,-1,0,unknown
24270,4,management,married,secondary,no,1,yes,yes,cellular,17,nov,14,1,-1,0,unknown
24271,5,technician,divorced,secondary,no,0,no,no,cellular,17,nov,8,1,-1,0,unknown
24274,8,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,4,1,-1,0,unknown
24275,3,blue-collar,married,secondary,no,0,yes,yes,cellular,17,nov,10,1,-1,0,unknown
24363,6,management,married,tertiary,no,0,no,no,cellular,17,nov,3,2,-1,0,unknown
24390,7,technician,divorced,tertiary,no,0,no,no,cellular,17,nov,7,1,-1,0,unknown
24425,6,services,married,secondary,no,0,yes,no,cellular,17,nov,5,2,3,1,failure
24441,7,unemployed,single,secondary,no,0,no,no,cellular,17,nov,5,2,-1,0,unknown
24495,5,management,married,primary,no,1,yes,no,cellular,17,nov,8,1,-1,0,unknown
24509,8,retired,married,secondary,no,0,yes,yes,cellular,17,nov,6,1,-1,0,unknown
24527,8,management,married,tertiary,no,0,no,yes,cellular,17,nov,4,2,-1,0,unknown
24565,5,self-employed,married,secondary,yes,0,yes,no,cellular,17,nov,6,1,-1,0,unknown
24622,7,retired,married,tertiary,no,0,no,no,cellular,17,nov,9,2,5,1,success
24651,3,services,single,unknown,no,0,no,no,cellular,17,nov,9,2,-1,0,unknown
24699,4,technician,married,secondary,no,1,yes,no,cellular,17,nov,10,2,5,4,failure
24709,6,entrepreneur,married,secondary,no,0,no,yes,cellular,17,nov,5,2,4,2,failure
24725,6,technician,single,secondary,no,-1,yes,yes,cellular,17,nov,3,1,-1,0,unknown
24738,3,blue-collar,single,tertiary,no,0,no,no,telephone,18,nov,4,2,-1,0,unknown
24771,3,admin.,single,secondary,no,0,yes,no,cellular,18,nov,16,1,-1,0,unknown
24782,4,technician,married,secondary,no,0,yes,no,cellular,18,nov,7,1,-1,0,unknown
24830,4,entrepreneur,divorced,tertiary,no,0,no,no,cellular,18,nov,9,2,-1,0,unknown
24849,6,management,married,tertiary,no,0,no,no,cellular,18,nov,5,1,-1,0,unknown
24886,4,technician,single,secondary,no,0,yes,no,cellular,18,nov,4,1,-1,0,unknown
24896,3,technician,single,secondary,no,0,yes,no,cellular,18,nov,6,1,-1,0,unknown
24921,5,entrepreneur,married,secondary,no,1,yes,no,cellular,18,nov,7,1,-1,0,unknown
24922,3,management,single,tertiary,no,0,yes,no,cellular,18,nov,4,1,6,1,other
24926,6,management,married,tertiary,no,0,yes,no,cellular,18,nov,7,1,-1,0,unknown
24933,6,entrepreneur,married,primary,no,1,no,no,cellular,18,nov,3,1,-1,0,unknown
24936,3,technician,married,tertiary,no,0,no,yes,cellular,18,nov,3,1,4,6,other
24976,5,management,married,tertiary,no,0,yes,no,cellular,18,nov,7,3,-1,0,unknown
24979,6,management,married,secondary,no,0,no,no,cellular,18,nov,15,1,-1,0,unknown
24998,7,management,divorced,tertiary,no,0,yes,yes,telephone,18,nov,8,1,-1,0,unknown
25076,4,technician,married,tertiary,no,0,no,no,cellular,18,nov,4,2,-1,0,unknown
25195,4,entrepreneur,married,secondary,no,2,no,no,cellular,18,nov,9,2,-1,0,unknown
25235,6,management,married,tertiary,no,0,no,no,cellular,18,nov,5,2,3,3,other
25251,8,management,divorced,tertiary,no,1,yes,no,cellular,18,nov,11,2,-1,0,unknown
25322,4,blue-collar,married,secondary,no,0,no,no,unknown,18,nov,1,2,-1,0,unknown
25328,3,self-employed,single,tertiary,no,0,yes,no,cellular,18,nov,4,1,-1,0,unknown
25407,3,admin.,married,secondary,no,1,yes,no,cellular,18,nov,7,1,-1,0,unknown
25418,7,entrepreneur,married,primary,no,0,no,no,cellular,18,nov,9,4,-1,0,unknown
25430,8,management,married,tertiary,no,0,yes,no,cellular,18,nov,4,1,-1,0,unknown
25457,4,management,married,tertiary,no,0,no,no,cellular,19,nov,3,3,-1,0,unknown
25467,6,technician,single,secondary,no,0,no,no,cellular,19,nov,6,3,-1,0,unknown
25471,3,management,single,tertiary,no,1,yes,no,cellular,19,nov,4,1,-1,0,unknown
25555,6,management,divorced,secondary,no,0,yes,no,cellular,19,nov,3,1,5,1,success
25561,4,management,divorced,tertiary,no,0,yes,yes,cellular,19,nov,12,1,-1,0,unknown
25562,3,blue-collar,married,primary,no,0,yes,no,cellular,19,nov,6,1,-1,0,unknown
25563,3,services,single,primary,no,0,yes,yes,cellular,19,nov,5,1,-1,0,unknown
25589,3,self-employed,single,secondary,no,-1,no,yes,cellular,19,nov,7,1,-1,0,unknown
25607,5,technician,married,tertiary,no,0,yes,no,cellular,19,nov,6,1,-1,0,unknown
25611,6,management,married,secondary,no,0,yes,no,cellular,19,nov,9,2,-1,0,unknown
25627,6,self-employed,married,tertiary,no,0,no,no,cellular,19,nov,9,1,3,4,failure
25661,5,management,married,tertiary,no,0,yes,no,cellular,19,nov,8,1,6,2,other
25662,6,management,married,unknown,no,0,yes,no,cellular,19,nov,4,3,-1,0,unknown
25674,7,retired,married,tertiary,no,0,no,no,cellular,19,nov,5,2,-1,0,unknown
25692,3,services,single,secondary,no,0,no,no,cellular,19,nov,7,1,-1,0,unknown
25701,7,unemployed,divorced,secondary,no,0,no,no,cellular,19,nov,4,1,-1,0,unknown
25729,3,technician,single,tertiary,no,0,yes,no,cellular,19,nov,3,2,6,1,other
25732,5,blue-collar,single,secondary,no,0,no,no,cellular,19,nov,8,1,-1,0,unknown
25739,5,blue-collar,married,primary,no,0,yes,no,cellular,19,nov,8,1,-1,0,unknown
25845,6,unemployed,divorced,secondary,no,0,yes,no,cellular,19,nov,4,1,5,1,success
25882,3,services,married,secondary,no,0,yes,yes,cellular,19,nov,12,1,-1,0,unknown
25901,3,self-employed,single,tertiary,no,0,yes,no,cellular,19,nov,3,1,-1,0,unknown
25909,4,blue-collar,married,primary,no,0,yes,no,telephone,19,nov,5,1,5,1,other
25925,3,technician,single,tertiary,no,0,no,no,cellular,19,nov,2,1,-1,0,unknown
25932,7,management,married,tertiary,no,0,no,no,cellular,19,nov,10,3,-1,0,unknown
25934,3,admin.,married,unknown,no,0,no,no,cellular,19,nov,4,1,-1,0,unknown
25948,3,entrepreneur,married,secondary,no,2,no,yes,cellular,19,nov,4,2,-1,0,unknown
25965,4,technician,married,secondary,no,0,yes,no,cellular,19,nov,5,4,-1,0,unknown
25979,4,admin.,married,secondary,no,0,yes,no,cellular,19,nov,14,2,-1,0,unknown
25984,3,management,married,tertiary,no,0,yes,no,cellular,19,nov,6,3,6,2,other
26015,8,retired,divorced,primary,no,0,yes,no,cellular,19,nov,5,2,3,6,failure
26018,5,self-employed,divorced,secondary,no,0,no,no,cellular,19,nov,12,3,-1,0,unknown
26028,5,management,married,tertiary,no,0,no,no,cellular,19,nov,5,2,-1,0,unknown
26044,5,admin.,single,secondary,no,0,yes,no,cellular,19,nov,9,3,-1,0,unknown
26100,5,management,married,tertiary,no,0,yes,no,cellular,19,nov,5,2,0,1,success
26110,3,blue-collar,married,secondary,no,0,yes,no,cellular,19,nov,14,3,-1,0,unknown
26192,3,technician,married,tertiary,no,0,yes,yes,cellular,20,nov,2,1,4,2,failure
26193,5,blue-collar,single,secondary,yes,-1,no,yes,cellular,20,nov,3,1,-1,0,unknown
26208,3,blue-collar,single,secondary,no,0,yes,yes,cellular,20,nov,5,1,-1,0,unknown
26216,5,services,single,secondary,no,0,yes,no,cellular,20,nov,3,1,-1,0,unknown
26246,3,services,single,tertiary,no,0,no,no,cellular,20,nov,4,1,-1,0,unknown
26250,3,technician,single,secondary,no,1,yes,no,cellular,20,nov,5,1,-1,0,unknown
26251,4,self-employed,single,secondary,no,0,no,no,cellular,20,nov,9,1,-1,0,unknown
26266,6,technician,married,secondary,no,1,yes,no,cellular,20,nov,2,1,-1,0,unknown
26270,6,self-employed,married,secondary,no,0,yes,yes,cellular,20,nov,3,1,-1,0,unknown
26287,4,management,divorced,tertiary,no,0,no,yes,cellular,20,nov,6,1,-1,0,unknown
26289,4,services,married,secondary,no,2,yes,no,cellular,20,nov,8,1,-1,0,unknown
26324,3,services,divorced,secondary,no,0,yes,no,cellular,20,nov,3,1,-1,0,unknown
26330,3,technician,married,tertiary,no,1,no,no,cellular,20,nov,6,1,3,10,other
26366,3,blue-collar,married,secondary,no,0,yes,yes,cellular,20,nov,8,1,5,1,failure
26371,3,services,single,secondary,no,1,yes,no,cellular,20,nov,12,2,-1,0,unknown
26393,6,entrepreneur,married,tertiary,no,4,yes,no,cellular,20,nov,7,5,-1,0,unknown
26397,6,services,married,secondary,no,0,no,no,cellular,20,nov,2,4,-1,0,unknown
26434,6,technician,married,tertiary,no,0,no,no,cellular,20,nov,4,1,5,1,failure
26437,4,blue-collar,divorced,primary,no,0,yes,no,cellular,20,nov,4,1,5,4,other
26443,8,technician,married,secondary,no,0,no,no,cellular,20,nov,7,3,-1,0,unknown
26455,4,unemployed,single,tertiary,no,0,yes,no,cellular,20,nov,7,4,-1,0,unknown
26462,3,services,married,secondary,no,0,yes,no,cellular,20,nov,4,1,-1,0,unknown
26490,6,self-employed,married,secondary,no,0,no,no,cellular,20,nov,5,1,-1,0,unknown
26502,5,blue-collar,married,secondary,no,0,yes,yes,cellular,20,nov,10,2,4,2,other
26504,7,blue-collar,married,primary,no,0,yes,no,cellular,20,nov,5,1,-1,0,unknown
26508,5,technician,married,tertiary,no,0,yes,no,cellular,20,nov,12,3,-1,0,unknown
26518,7,management,divorced,secondary,no,0,yes,no,cellular,20,nov,4,2,-1,0,unknown
26524,5,blue-collar,divorced,primary,no,0,no,no,cellular,20,nov,9,1,-1,0,unknown
26533,3,blue-collar,single,secondary,no,1,yes,no,cellular,20,nov,5,1,-1,0,unknown
26542,3,admin.,married,secondary,no,0,no,no,cellular,20,nov,8,1,-1,0,unknown
26544,4,management,single,tertiary,no,0,no,yes,cellular,20,nov,6,1,-1,0,unknown
26562,3,management,married,tertiary,no,0,no,no,cellular,20,nov,2,1,-1,0,unknown
26565,4,entrepreneur,married,tertiary,no,0,yes,no,cellular,20,nov,7,2,6,2,failure
26579,4,technician,divorced,secondary,no,0,yes,yes,cellular,20,nov,3,2,6,1,other
26580,3,services,married,secondary,no,0,yes,no,cellular,20,nov,4,2,4,1,failure
26595,8,technician,divorced,secondary,no,0,no,no,cellular,20,nov,4,1,-1,0,unknown
26598,8,retired,married,secondary,no,1,no,no,telephone,20,nov,8,2,-1,0,unknown
26674,6,admin.,divorced,secondary,no,0,no,no,cellular,20,nov,6,3,-1,0,unknown
26682,3,blue-collar,single,primary,no,0,yes,no,cellular,20,nov,6,1,-1,0,unknown
26683,7,entrepreneur,single,tertiary,no,0,yes,no,cellular,20,nov,5,1,-1,0,unknown
26774,6,blue-collar,married,primary,no,1,yes,no,cellular,20,nov,7,2,-1,0,unknown
26776,7,blue-collar,married,secondary,no,1,no,yes,telephone,20,nov,7,3,-1,0,unknown
26782,3,technician,single,tertiary,no,2,yes,no,cellular,20,nov,12,3,-1,0,unknown
26821,3,blue-collar,married,tertiary,no,-1,no,no,cellular,20,nov,7,2,-1,0,unknown
26826,3,unemployed,married,secondary,no,0,yes,no,cellular,20,nov,11,3,5,7,failure
26830,5,technician,single,secondary,no,0,yes,no,cellular,20,nov,20,3,-1,0,unknown
26838,4,technician,single,secondary,no,3,no,no,cellular,20,nov,13,4,-1,0,unknown
26839,7,management,divorced,tertiary,no,0,no,no,cellular,20,nov,2,3,-1,0,unknown
26843,4,blue-collar,married,secondary,no,1,yes,no,cellular,20,nov,7,2,-1,0,unknown
26872,3,services,married,secondary,no,0,no,yes,cellular,20,nov,8,2,-1,0,unknown
26887,5,blue-collar,married,primary,no,0,yes,no,cellular,20,nov,20,2,-1,0,unknown
26926,7,blue-collar,married,primary,no,2,yes,no,cellular,21,nov,5,3,1,1,failure
26935,4,management,married,tertiary,no,0,no,no,cellular,21,nov,4,1,-1,0,unknown
26942,3,admin.,single,tertiary,no,0,yes,no,cellular,21,nov,5,1,-1,0,unknown
26954,6,blue-collar,divorced,primary,no,0,yes,no,cellular,21,nov,6,1,-1,0,unknown
26961,6,technician,married,secondary,no,0,no,no,cellular,21,nov,4,1,0,1,failure
26962,4,admin.,single,secondary,no,0,yes,yes,telephone,21,nov,9,9,-1,0,unknown
26965,3,self-employed,single,tertiary,no,0,no,no,cellular,21,nov,5,1,-1,0,unknown
26968,5,management,single,tertiary,no,0,no,no,cellular,21,nov,4,1,-1,0,unknown
26985,5,self-employed,married,secondary,no,2,yes,no,cellular,21,nov,4,1,-1,0,unknown
26995,3,management,single,secondary,no,0,yes,no,cellular,21,nov,4,1,-1,0,unknown
26997,8,management,married,tertiary,no,1,no,no,cellular,21,nov,4,1,5,2,failure
27000,4,management,divorced,tertiary,no,0,no,no,cellular,21,nov,5,1,-1,0,unknown
27017,6,housemaid,married,primary,no,1,no,no,cellular,21,nov,5,2,-1,0,unknown
27019,3,management,single,tertiary,no,0,yes,no,cellular,21,nov,5,1,-1,0,unknown
27021,7,admin.,married,secondary,no,0,no,no,cellular,21,nov,4,1,-1,0,unknown
27023,3,admin.,single,secondary,no,0,yes,no,cellular,21,nov,4,1,-1,0,unknown
27024,3,self-employed,married,tertiary,no,0,yes,yes,cellular,21,nov,5,1,4,2,failure
27028,3,services,single,secondary,no,0,yes,no,cellular,21,nov,5,1,-1,0,unknown
27036,3,management,married,tertiary,no,0,yes,yes,cellular,21,nov,3,2,5,3,other
27050,6,unemployed,married,primary,no,0,no,no,cellular,21,nov,3,2,-1,0,unknown
27060,5,management,single,tertiary,yes,0,yes,no,cellular,21,nov,6,1,-1,0,unknown
27088,3,management,married,secondary,no,1,yes,no,cellular,21,nov,7,1,6,2,failure
27091,3,technician,married,secondary,no,0,yes,no,cellular,21,nov,6,1,-1,0,unknown
27096,3,blue-collar,single,secondary,no,0,yes,no,cellular,21,nov,8,1,-1,0,unknown
27098,7,blue-collar,married,secondary,no,0,yes,no,cellular,21,nov,6,5,5,1,failure
27101,3,blue-collar,married,primary,no,0,yes,no,cellular,21,nov,8,1,-1,0,unknown
27105,8,management,married,tertiary,no,0,no,no,cellular,21,nov,4,3,-1,0,unknown
27109,5,services,single,secondary,no,0,no,no,cellular,21,nov,3,1,-1,0,unknown
27119,5,admin.,married,primary,no,0,yes,yes,cellular,21,nov,7,1,-1,0,unknown
27122,6,services,married,secondary,no,0,no,no,cellular,21,nov,7,1,-1,0,unknown
27123,4,admin.,divorced,secondary,no,0,yes,no,cellular,21,nov,4,4,-1,0,unknown
27177,3,management,married,tertiary,no,0,yes,no,cellular,21,nov,2,3,3,9,other
27191,8,management,married,tertiary,no,0,no,no,cellular,21,nov,7,1,-1,0,unknown
27228,4,unemployed,married,secondary,no,0,no,no,cellular,21,nov,6,2,-1,0,unknown
27233,6,technician,married,secondary,no,0,no,yes,cellular,21,nov,7,1,4,2,other
27234,5,management,married,tertiary,no,0,yes,yes,telephone,21,nov,8,1,-1,0,unknown
27269,6,technician,married,tertiary,no,-1,no,yes,cellular,21,nov,8,2,-1,0,unknown
27294,4,technician,single,tertiary,no,1,no,no,cellular,21,nov,7,2,-1,0,unknown
27330,5,entrepreneur,married,primary,no,0,yes,no,cellular,21,nov,4,2,-1,0,unknown
27348,3,technician,single,tertiary,no,0,yes,no,cellular,21,nov,5,1,-1,0,unknown
27354,3,student,single,tertiary,no,0,no,no,cellular,21,nov,6,1,-1,0,unknown
27378,3,student,single,tertiary,no,0,no,no,cellular,21,nov,13,1,-1,0,unknown
27382,3,management,single,tertiary,no,0,yes,no,cellular,21,nov,4,1,-1,0,unknown
27396,3,admin.,married,secondary,no,0,yes,no,cellular,21,nov,4,4,-1,0,unknown
27405,5,management,married,tertiary,no,0,no,no,cellular,21,nov,5,3,-1,0,unknown
27436,6,management,married,tertiary,no,4,no,no,cellular,21,nov,4,9,-1,0,unknown
27440,4,unemployed,married,primary,no,0,no,no,cellular,21,nov,12,2,-1,0,unknown
27441,8,unemployed,single,primary,no,1,no,no,cellular,21,nov,3,3,-1,0,unknown
27443,3,unknown,married,secondary,no,0,no,no,cellular,21,nov,4,2,3,2,failure
27495,5,management,married,tertiary,no,0,no,no,cellular,21,nov,2,4,-1,0,unknown
27512,3,technician,single,secondary,no,0,no,no,cellular,21,nov,3,3,-1,0,unknown
27515,6,technician,married,secondary,no,0,yes,no,cellular,21,nov,12,2,-1,0,unknown
27518,4,management,married,tertiary,no,0,no,no,cellular,21,nov,5,4,-1,0,unknown
27532,3,services,married,secondary,no,0,yes,no,cellular,21,nov,5,4,-1,0,unknown
27541,4,admin.,divorced,secondary,no,0,no,yes,cellular,21,nov,6,2,-1,0,unknown
27551,5,technician,married,secondary,no,0,yes,no,cellular,21,nov,6,3,-1,0,unknown
27555,3,management,single,tertiary,no,0,yes,no,cellular,21,nov,5,6,-1,0,unknown
27559,7,blue-collar,married,secondary,no,0,no,no,cellular,21,nov,8,2,-1,0,unknown
27567,6,management,married,secondary,no,0,no,no,cellular,21,nov,10,2,-1,0,unknown
27574,6,services,divorced,secondary,no,0,no,no,cellular,21,nov,4,2,-1,0,unknown
27602,4,management,single,tertiary,no,4,no,yes,cellular,21,nov,2,2,-1,0,unknown
27645,4,admin.,single,secondary,no,0,yes,no,cellular,21,nov,12,2,-1,0,unknown
27658,5,management,married,tertiary,no,0,yes,yes,cellular,21,nov,7,5,-1,0,unknown
27715,1,unemployed,single,primary,no,0,no,no,telephone,27,nov,0,1,-1,0,unknown
27727,7,management,divorced,secondary,no,0,no,yes,telephone,22,dec,0,1,-1,0,unknown
27742,8,services,divorced,secondary,no,0,yes,no,cellular,28,jan,5,1,8,5,other
27751,5,services,married,secondary,no,0,no,no,cellular,28,jan,8,1,-1,0,unknown
27763,8,technician,divorced,secondary,yes,0,no,no,cellular,28,jan,8,1,-1,0,unknown
27765,2,unemployed,single,tertiary,no,0,no,no,cellular,28,jan,11,1,-1,0,unknown
27777,6,technician,married,secondary,no,0,yes,no,cellular,28,jan,10,1,-1,0,unknown
27803,3,admin.,single,secondary,no,0,no,no,cellular,28,jan,5,1,-1,0,unknown
27823,3,unknown,single,secondary,no,0,no,no,cellular,28,jan,6,1,-1,0,unknown
27885,3,self-employed,single,tertiary,no,0,yes,yes,cellular,28,jan,7,1,-1,0,unknown
27949,2,unknown,single,secondary,no,0,no,no,cellular,28,jan,6,1,-1,0,unknown
28001,6,technician,divorced,tertiary,no,0,no,no,cellular,28,jan,9,2,-1,0,unknown
28066,2,unemployed,single,secondary,no,0,no,no,cellular,28,jan,12,2,-1,0,unknown
28095,3,services,single,secondary,no,0,no,yes,telephone,28,jan,7,3,-1,0,unknown
28098,7,admin.,single,tertiary,no,0,no,no,telephone,28,jan,8,2,-1,0,unknown
28190,3,services,single,secondary,no,0,no,no,cellular,29,jan,9,1,-1,0,unknown
28197,6,blue-collar,married,secondary,no,0,yes,no,cellular,29,jan,9,1,-1,0,unknown
28220,7,blue-collar,married,primary,yes,-1,no,no,cellular,29,jan,3,1,-1,0,unknown
28237,2,unemployed,single,primary,no,0,no,no,cellular,29,jan,6,1,-1,0,unknown
28239,3,technician,single,secondary,no,0,no,yes,cellular,29,jan,6,1,-1,0,unknown
28243,2,blue-collar,single,primary,no,0,no,no,cellular,29,jan,9,1,-1,0,unknown
28244,4,unemployed,single,secondary,no,0,no,no,cellular,29,jan,13,1,-1,0,unknown
28274,5,management,single,tertiary,no,0,no,no,cellular,29,jan,12,1,-1,0,unknown
